id,keys,key,filepath,album_cover_path,genre,tempo,title,artist,loudness,x_umap,y_umap,z_umap,x_tsne,y_tsne,z_tsne
88,"{'A# minor': 9.95, 'G minor': 9.74, 'D minor': 9.28}",A# minor,data/gtzan/genres/blues/blues.00088.wav,data/gtzan/images/blues/blues.00088_cover.jpg,blues,172.265625,She's My Girl,Hot Toddy,-50.95,8.187028,6.3908734,5.6478724,-23.690416,-13.283245,-45.858505
89,"{'A minor': 14.2, 'A major': 12.54, 'E major': 9.79}",A minor,data/gtzan/genres/blues/blues.00089.wav,data/gtzan/images/blues/blues.00089_cover.jpg,blues,107.666015625,I Wish You Would,Hot Toddy,-63.57,6.0663743,4.6604066,3.987824,13.940757,25.40449,-27.76369
90,"{'E major': 8.94, 'E minor': 8.55, 'A major': 8.29}",E major,data/gtzan/genres/blues/blues.00090.wav,data/gtzan/images/blues/blues.00090_cover.jpg,blues,143.5546875,One More Night,Hot Toddy,-49.4,7.6596103,4.817825,5.057913,8.890332,-18.358507,-53.689613
91,"{'E major': 8.68, 'C# minor': 7.75, 'E minor': 7.56}",E major,data/gtzan/genres/blues/blues.00091.wav,data/gtzan/images/blues/blues.00091_cover.jpg,blues,63.02400914634146,Rescue Me,Hot Toddy,-50.47,6.9416003,6.2758136,5.0071197,22.743216,29.59563,-47.646236
92,"{'F# minor': 9.01, 'E major': 8.39, 'E minor': 7.68}",F# minor,data/gtzan/genres/blues/blues.00092.wav,data/gtzan/images/blues/blues.00092_cover.jpg,blues,83.35433467741936,Neighbors Land,Hot Toddy,-62.09,6.811738,6.091433,4.5695915,-0.8046602,-20.636883,30.04145
93,"{'E major': 9.52, 'A minor': 7.96, 'E minor': 7.34}",E major,data/gtzan/genres/blues/blues.00093.wav,data/gtzan/images/blues/blues.00093_cover.jpg,blues,58.72691761363637,Mermaids Flirt With Me,Hot Toddy,-61.96,6.4403725,5.017608,6.6211896,-21.21804,-41.781197,3.0404334
94,"{'A major': 10.2, 'C# minor': 9.4, 'A minor': 9.35}",A major,data/gtzan/genres/blues/blues.00094.wav,data/gtzan/images/blues/blues.00094_cover.jpg,blues,103.359375,My Babe,Hot Toddy,-54.83,4.998652,4.565403,5.520365,-56.71475,5.2460275,-9.9551525
95,"{'E minor': 8.71, 'E major': 7.48, 'C major': 6.54}",E minor,data/gtzan/genres/blues/blues.00095.wav,data/gtzan/images/blues/blues.00095_cover.jpg,blues,135.99917763157896,Down By The Riverside,Hot Toddy,-45.53,6.1011014,7.0243154,6.1282587,23.41494,1.4892024,-7.5645328
96,"{'E major': 11.87, 'E minor': 9.96, 'C# minor': 7.21}",E major,data/gtzan/genres/blues/blues.00096.wav,data/gtzan/images/blues/blues.00096_cover.jpg,blues,143.5546875,,,-53.2,8.0826645,6.294729,4.9935956,13.973474,-13.717291,31.73803
97,"{'C# minor': 10.05, 'C# major': 9.83, 'F# minor': 8.54}",C# minor,data/gtzan/genres/blues/blues.00097.wav,data/gtzan/images/blues/blues.00097_cover.jpg,blues,117.45383522727272,,,-46.32,7.6820874,6.0534368,4.2197466,14.007838,-19.065865,44.684124
98,"{'G minor': 9.1, 'G major': 7.9, 'C major': 7.54}",G minor,data/gtzan/genres/blues/blues.00098.wav,data/gtzan/images/blues/blues.00098_cover.jpg,blues,123.046875,Iceman,Albert Collins,-35.69,5.950286,4.3672047,4.5486917,18.992592,49.589203,-13.127128
99,"{'C major': 8.52, 'F major': 7.15, 'A minor': 7.01}",C major,data/gtzan/genres/blues/blues.00099.wav,data/gtzan/images/blues/blues.00099_cover.jpg,blues,92.28515625,Lights Are On But Nobody's Home,Albert Collins,-45.82,5.829043,5.5328164,3.9405043,18.707129,22.693958,20.407623
100,"{'D major': 10.72, 'A major': 8.39, 'B minor': 7.92}",D major,data/gtzan/genres/classical/classical.00000.wav,data/gtzan/images/classical/classical.00000_cover.jpg,classical,95.703125,"Concerto for Oboe d'Amore, Strings, and Continuo in D, BWV 1053 - Reconstruction; Arnold Mehl : 1. (Allegro)",Camerata Bern,-46.46,6.8939614,6.7052565,4.085249,36.102657,-14.500168,-5.7148657
101,"{'B minor': 12.23, 'D major': 9.24, 'G major': 8.37}",B minor,data/gtzan/genres/classical/classical.00001.wav,data/gtzan/images/classical/classical.00001_cover.jpg,classical,112.34714673913044,"J.S. Bach: Concerto for Oboe d'Amore, Strings & Continuo in D Major, BWV 1053R - Reconstr. Mehl - 2. Siciliano",Heinz Holliger,-51.43,7.9483695,5.1315956,4.827294,21.905527,-29.801802,-36.575493
102,"{'A major': 8.6, 'D major': 7.38, 'E major': 6.55}",A major,data/gtzan/genres/classical/classical.00002.wav,data/gtzan/images/classical/classical.00002_cover.jpg,classical,99.38401442307692,"J.S. Bach: Concerto for Oboe d'Amore, Strings & Continuo in D Major, BWV 1053R - Reconstr. Mehl - 3. Allegro",Heinz Holliger,-41.85,4.967401,5.5426354,5.0053015,14.534051,29.801504,29.720396
103,"{'C major': 8.11, 'G major': 7.13, 'C minor': 7.04}",C major,data/gtzan/genres/classical/classical.00003.wav,data/gtzan/images/classical/classical.00003_cover.jpg,classical,71.77734375,"J.S. Bach: Cantata ""Ich steh mit einem Fuß im Grabe"" BWV 156 - Sinfonia",Heinz Holliger,-51.9,6.1755223,5.340855,3.7432554,-0.82852733,32.462204,-3.4778414
104,"{'A minor': 9.3, 'C major': 8.81, 'F major': 7.58}",A minor,data/gtzan/genres/classical/classical.00004.wav,data/gtzan/images/classical/classical.00004_cover.jpg,classical,161.4990234375,"J.S. Bach: Canonic Trio in F, BWV 1040",Heinz Holliger,-46.48,6.655,4.4500804,4.3978267,12.411747,-36.89081,8.774438
105,"{'G# major': 10.31, 'D# major': 10.11, 'C minor': 9.04}",G# major,data/gtzan/genres/classical/classical.00005.wav,data/gtzan/images/classical/classical.00005_cover.jpg,classical,143.5546875,"C.P.E. Bach: Oboe Concerto in E flat, Wq 165 - 1. Allegro",Heinz Holliger,-47.3,7.4743032,4.676027,5.1704507,-27.060001,0.9245458,11.727299
106,"{'C minor': 11.08, 'F minor': 8.3, 'C major': 7.92}",C minor,data/gtzan/genres/classical/classical.00006.wav,data/gtzan/images/classical/classical.00006_cover.jpg,classical,99.38401442307692,"C.P.E. Bach: Oboe Concerto in E flat, Wq 165 - 2. Adagio ma non troppo",Heinz Holliger,-49.0,7.707797,6.9456577,4.744301,4.2198553,54.146095,24.938078
107,"{'D# major': 10.4, 'A# major': 8.51, 'D# minor': 8.47}",D# major,data/gtzan/genres/classical/classical.00007.wav,data/gtzan/images/classical/classical.00007_cover.jpg,classical,215.33203125,"C.P.E. Bach: Oboe Concerto In E Flat, Wq 165 - 3. Allegro ma non troppo",Heinz Holliger,-50.56,8.050218,5.596885,4.6315866,3.534076,-21.177584,-48.841705
108,"{'F major': 8.49, 'C major': 6.7, 'C minor': 6.68}",F major,data/gtzan/genres/classical/classical.00008.wav,data/gtzan/images/classical/classical.00008_cover.jpg,classical,135.99917763157896,"C.P.E. Bach: Oboe Concerto in B flat, Wq 164 - 1. Allegretto",Heinz Holliger,-48.6,8.180574,4.5746455,5.395216,-16.320858,9.851438,-45.07012
109,"{'G minor': 8.57, 'C minor': 8.34, 'G major': 8.07}",G minor,data/gtzan/genres/classical/classical.00009.wav,data/gtzan/images/classical/classical.00009_cover.jpg,classical,234.90767045454547,"C.P.E. Bach: Oboe Concerto in B flat, Wq 164 - 2. Largo e mesto",Heinz Holliger,-49.47,6.4709015,4.183527,5.487805,-24.907251,36.25908,40.34189
110,"{'A# major': 11.38, 'F major': 7.0, 'D# major': 6.7}",A# major,data/gtzan/genres/classical/classical.00010.wav,data/gtzan/images/classical/classical.00010_cover.jpg,classical,103.359375,"C.P.E. Bach: Oboe Concerto in B flat, Wq 164 - 3. Allegro moderato",Heinz Holliger,-50.48,5.3176055,4.818636,6.1664796,-36.68577,36.821167,15.923048
111,"{'C minor': 11.68, 'C major': 9.61, 'G major': 7.04}",C minor,data/gtzan/genres/classical/classical.00011.wav,data/gtzan/images/classical/classical.00011_cover.jpg,classical,151.99908088235293,"Symphony No. 36 in C Major, K425 'Linz' - I. Adagio - Allegro spiritoso",Gunther Hasselmann,-54.4,6.2016616,5.5067973,4.0737853,-29.437466,-45.83242,-29.295353
112,"{'F major': 10.07, 'C major': 9.61, 'F minor': 8.34}",F major,data/gtzan/genres/classical/classical.00012.wav,data/gtzan/images/classical/classical.00012_cover.jpg,classical,95.703125,"Mozart: Symphony No. 36 in C, K.425 ""Linz"": 2. Andante",Academy of St Martin in the Fields,-54.25,5.8492084,4.9711013,4.2810354,15.091607,11.995594,14.716159
113,"{'G major': 10.09, 'C major': 7.52, 'C minor': 7.22}",G major,data/gtzan/genres/classical/classical.00013.wav,data/gtzan/images/classical/classical.00013_cover.jpg,classical,129.19921875,"Mozart: Symphony No. 36 in C, K.425 ""Linz"": 3. Menuetto",Academy of St Martin in the Fields,-51.74,7.872088,6.0718813,6.4318748,6.992116,-29.25595,-7.8080654
114,"{'G major': 10.72, 'C major': 6.95, 'D major': 6.77}",G major,data/gtzan/genres/classical/classical.00014.wav,data/gtzan/images/classical/classical.00014_cover.jpg,classical,143.5546875,"Symphony No. 36 in C Major, K425 'Linz' - IV. Finale (Presto)",Gunther Hasselmann,-51.89,6.5972056,4.5814075,6.634712,-27.306488,-13.795881,29.281492
115,"{'E minor': 9.38, 'C major': 6.91, 'G major': 6.59}",E minor,data/gtzan/genres/classical/classical.00015.wav,data/gtzan/images/classical/classical.00015_cover.jpg,classical,83.35433467741936,"Mozart: Symphony No.38 in D, K.504  ""Prague"" - 1. Adagio - Allegro",Academy of St. Martin in the Fields,-54.91,7.671937,4.42765,6.239256,32.103447,4.6575246,-50.537697
116,"{'D major': 9.94, 'G major': 8.21, 'D minor': 8.15}",D major,data/gtzan/genres/classical/classical.00016.wav,data/gtzan/images/classical/classical.00016_cover.jpg,classical,99.38401442307692,"Mozart: Symphony No.38 in D, K.504  ""Prague"" - 2. Andante",Academy of St. Martin in the Fields,-51.8,7.978953,4.9002357,5.20221,14.459756,7.9883265,58.872944
117,"{'A major': 8.71, 'A minor': 7.87, 'E major': 6.68}",A major,data/gtzan/genres/classical/classical.00017.wav,data/gtzan/images/classical/classical.00017_cover.jpg,classical,89.10290948275862,"Mozart: Symphony No.38 in D, K.504  ""Prague"" - 3. Finale (Presto)",Academy of St. Martin in the Fields,-50.5,6.6859965,4.6802936,3.9151752,-10.7990885,35.523655,12.506219
118,"{'F minor': 9.73, 'G# minor': 9.14, 'G# major': 8.84}",F minor,data/gtzan/genres/classical/classical.00018.wav,data/gtzan/images/classical/classical.00018_cover.jpg,classical,161.4990234375,"Mozart: Symphony No.39 in E flat, K.543 - 1. Adagio - Allegro",Academy of St. Martin in the Fields,-59.59,7.3321857,5.426949,5.2786713,-33.494026,-8.709887,-24.739424
119,"{'G# major': 10.24, 'D# major': 9.02, 'C minor': 7.83}",G# major,data/gtzan/genres/classical/classical.00019.wav,data/gtzan/images/classical/classical.00019_cover.jpg,classical,184.5703125,"Mozart: Symphony No.39 in E flat, K.543 - 2. Andante con moto",Academy of St. Martin in the Fields,-54.47,6.3349223,4.902111,5.385313,-7.942345,9.102734,-2.8646474
120,"{'D# major': 8.94, 'A# major': 8.18, 'G# major': 6.55}",D# major,data/gtzan/genres/classical/classical.00020.wav,data/gtzan/images/classical/classical.00020_cover.jpg,classical,143.5546875,"Symphony No. 39 in E Flat Major, K543 - III. Menuetto (Allegro)",Gunther Hasselmann,-49.43,6.9988003,6.54038,4.947325,-34.47006,-7.4354753,-43.138824
121,"{'A# minor': 10.87, 'F major': 8.46, 'F# major': 7.98}",A# minor,data/gtzan/genres/classical/classical.00021.wav,data/gtzan/images/classical/classical.00021_cover.jpg,classical,135.99917763157896,"Symphony No. 39 in E Flat Major, K543 - IV. Finale (Allegro)",Gunther Hasselmann,-50.94,6.4063935,7.055855,5.5083885,12.404144,20.851797,-15.868568
122,"{'F major': 9.79, 'F minor': 8.21, 'A# major': 8.01}",F major,data/gtzan/genres/classical/classical.00022.wav,data/gtzan/images/classical/classical.00022_cover.jpg,classical,107.666015625,"Mozart: Symphony No.40 in G minor, K.550 - 1. Molto allegro",Academy of St. Martin in the Fields,-48.85,7.237777,4.23792,4.9702353,-33.417183,2.0960283,6.019551
123,"{'D# major': 11.9, 'D# minor': 9.98, 'G# major': 6.69}",D# major,data/gtzan/genres/classical/classical.00023.wav,data/gtzan/images/classical/classical.00023_cover.jpg,classical,95.703125,"Mozart: Symphony No.40 in G minor, K.550 - 2. Andante",Academy of St. Martin in the Fields,-51.18,5.5319476,5.517125,4.439035,10.183855,8.628355,3.1186185
124,"{'G minor': 11.69, 'D# major': 7.44, 'A# major': 7.28}",G minor,data/gtzan/genres/classical/classical.00024.wav,data/gtzan/images/classical/classical.00024_cover.jpg,classical,151.99908088235293,"Mozart: Symphony No.40 in G minor, K.550 - 3. Menuetto (Allegretto)",Academy of St. Martin in the Fields,-45.96,6.672648,6.6056027,6.0987916,-23.841406,-4.7457275,-8.206514
125,"{'G minor': 10.21, 'A# major': 8.16, 'D# major': 7.65}",G minor,data/gtzan/genres/classical/classical.00025.wav,data/gtzan/images/classical/classical.00025_cover.jpg,classical,129.19921875,"Mozart: Symphony No.40 in G minor, K.550 - 4. Finale (Allegro assai)",Academy of St. Martin in the Fields,-44.59,7.32483,4.289063,4.6998916,-11.526566,25.166685,40.388405
126,"{'G major': 10.33, 'C major': 8.36, 'C minor': 7.04}",G major,data/gtzan/genres/classical/classical.00026.wav,data/gtzan/images/classical/classical.00026_cover.jpg,classical,161.4990234375,"Mozart: Symphony No.41 in C, K.551 - ""Jupiter"" - 1. Allegro vivace",Academy of St. Martin in the Fields,-54.85,5.740351,5.7705345,4.1666517,28.448763,15.31883,12.211825
127,"{'F major': 9.82, 'A# minor': 9.07, 'C major': 8.55}",F major,data/gtzan/genres/classical/classical.00027.wav,data/gtzan/images/classical/classical.00027_cover.jpg,classical,135.99917763157896,"Symphony No. 41 in C Major, K551 'Jupiter' - II. Andante cantabile",Gunther Hasselmann,-48.59,6.7353845,6.6427507,5.797233,-17.35284,33.97231,-2.2570362
128,"{'G major': 10.91, 'G minor': 8.25, 'C major': 7.02}",G major,data/gtzan/genres/classical/classical.00028.wav,data/gtzan/images/classical/classical.00028_cover.jpg,classical,161.4990234375,"Mozart: Symphony No.41 in C, K.551 - ""Jupiter"" - 3. Menuetto (Allegretto)",Academy of St. Martin in the Fields,-50.63,6.2886896,5.382716,4.7047796,1.2482401,11.391986,-25.539425
129,"{'G major': 8.57, 'C major': 7.69, 'D major': 7.03}",G major,data/gtzan/genres/classical/classical.00029.wav,data/gtzan/images/classical/classical.00029_cover.jpg,classical,135.99917763157896,"Mozart: Symphony No.41 in C, K.551 - ""Jupiter"" - 4. Molto allegro",Academy of St. Martin in the Fields,-51.09,5.6524916,5.301771,6.7630076,-37.61228,-23.253824,27.773111
130,"{'D# major': 9.23, 'G minor': 8.48, 'A# major': 8.46}",D# major,data/gtzan/genres/classical/classical.00030.wav,data/gtzan/images/classical/classical.00030_cover.jpg,classical,117.45383522727272,"Quartet in G minor for Strings, Op. 10: I. Animé et très décidé",Juilliard String Quartet,-52.09,7.1000834,4.6469064,4.745528,2.831246,16.168041,15.256129
131,"{'G major': 11.13, 'G minor': 9.78, 'D major': 7.75}",G major,data/gtzan/genres/classical/classical.00031.wav,data/gtzan/images/classical/classical.00031_cover.jpg,classical,112.34714673913044,"String Quartet in G Minor, Op. 10, L. 85: II. Assez vif et bien rythmé",Juilliard String Quartet,-56.58,7.320662,4.344773,4.6077414,-3.2816236,10.23804,48.936913
132,"{'C# major': 10.3, 'C# minor': 10.16, 'F# minor': 6.61}",C# major,data/gtzan/genres/classical/classical.00032.wav,data/gtzan/images/classical/classical.00032_cover.jpg,classical,103.359375,"Quartet in G minor for Strings, Op. 10: III. Andantino, doucement expressif",Juilliard String Quartet,-54.04,6.363234,6.05261,4.213324,27.298063,-14.792161,-41.823772
133,"{'F minor': 9.58, 'G# major': 9.45, 'C# major': 8.24}",F minor,data/gtzan/genres/classical/classical.00033.wav,data/gtzan/images/classical/classical.00033_cover.jpg,classical,143.5546875,"Quartet in G minor for Strings, Op. 10: IV. Très modéré- Très mouvementé et avec passion- Très  animé- Très  vií",Juilliard String Quartet,-63.24,5.9953265,6.720228,4.684121,12.580886,20.976408,-4.478966
134,"{'F major': 8.78, 'F minor': 6.99, 'C major': 6.65}",F major,data/gtzan/genres/classical/classical.00034.wav,data/gtzan/images/classical/classical.00034_cover.jpg,classical,123.046875,"Quartet for Strings in F Major, M. 85: I. Allegro moderato. Très doux",Maurice Ravel,-51.58,6.174043,4.1509976,6.2613316,3.6035752,10.181212,-57.201756
135,"{'F# minor': 10.57, 'E major': 8.94, 'C# minor': 8.61}",F# minor,data/gtzan/genres/classical/classical.00035.wav,data/gtzan/images/classical/classical.00035_cover.jpg,classical,151.99908088235293,"Quartet for Strings in F Major, M. 85: II. Assez vif - Très rythmé",茱麗亞弦樂四重奏團,-53.75,7.861918,6.169588,4.574134,22.109312,-7.165287,51.0399
136,"{'C# minor': 13.09, 'A major': 12.41, 'D# major': 9.01}",C# minor,data/gtzan/genres/classical/classical.00036.wav,data/gtzan/images/classical/classical.00036_cover.jpg,classical,107.666015625,"Quartet for Strings in F Major, M. 85: III. Très lent",Juilliard String Quartet,-58.89,5.8236165,5.513933,4.3702602,16.733551,21.541891,51.512684
137,"{'A major': 9.59, 'A minor': 9.51, 'D minor': 9.28}",A major,data/gtzan/genres/classical/classical.00037.wav,data/gtzan/images/classical/classical.00037_cover.jpg,classical,161.4990234375,"Quartet for Strings in F Major, M. 85: IV. Vif et agité",Juilliard String Quartet,-53.69,7.2802367,5.3922377,4.1465874,-15.622635,-1.8326826,-31.764376
138,"{'G major': 8.25, 'G minor': 7.75, 'D major': 7.57}",G major,data/gtzan/genres/classical/classical.00038.wav,data/gtzan/images/classical/classical.00038_cover.jpg,classical,151.99908088235293,Ainsi la nuit for String Quartet: I. Nocturne,Juilliard String Quartet,-51.87,6.0196147,6.777479,6.279655,-6.6632905,1.5782704,21.152863
139,"{'B major': 12.4, 'B minor': 9.12, 'G# minor': 7.25}",B major,data/gtzan/genres/classical/classical.00039.wav,data/gtzan/images/classical/classical.00039_cover.jpg,classical,161.4990234375,Ainsi la nuit for String Quartet: II. Miroir d'espace,Juilliard String Quartet,-59.53,4.95379,5.5433292,5.1671233,4.3254843,31.022482,37.34978
140,"{'F# minor': 14.67, 'F# major': 9.92, 'C# major': 8.05}",F# minor,data/gtzan/genres/classical/classical.00040.wav,data/gtzan/images/classical/classical.00040_cover.jpg,classical,117.45383522727272,Ainsi la nuit for String Quartet: IV. Litanies 2,Juilliard String Quartet,-54.2,8.401223,5.1516037,5.426114,-8.715436,-4.4470534,-24.917793
141,"{'D minor': 9.71, 'C major': 8.5, 'E minor': 8.1}",D minor,data/gtzan/genres/classical/classical.00041.wav,data/gtzan/images/classical/classical.00041_cover.jpg,classical,123.046875,Ainsi la nuit for String Quartet: VII. Temps suspendu,Juilliard String Quartet,-57.95,7.650316,5.7886724,5.9941354,-17.436733,-13.427588,-1.2078507
142,"{'A minor': 9.77, 'E minor': 8.84, 'C major': 7.97}",A minor,data/gtzan/genres/classical/classical.00042.wav,data/gtzan/images/classical/classical.00042_cover.jpg,classical,198.76802884615384,Sonata in the 9th Tone for 8 parts,E. Power Biggs,-42.86,8.151242,4.554675,4.971197,22.618446,46.37751,4.944933
143,"{'D# major': 10.83, 'A# major': 9.58, 'D# minor': 7.97}",D# major,data/gtzan/genres/classical/classical.00043.wav,data/gtzan/images/classical/classical.00043_cover.jpg,classical,129.19921875,"Konzert Für Waldhorn Mit Orchester - Oder Klavierbegleitung, Op. 11 (Trenner-Verz. 117): I. Allegro (Strauss)",Wolfgang Sawallisch & Johannes Ritzkowsky,-53.92,5.5785956,5.416463,5.0458093,-35.079308,47.415607,1.8817799
144,"{'D# major': 10.07, 'C minor': 8.78, 'G# major': 8.5}",D# major,data/gtzan/genres/classical/classical.00044.wav,data/gtzan/images/classical/classical.00044_cover.jpg,classical,80.74951171875,Gershwin: Rhapsody In Blue,Leonard Bernstein,-50.71,7.173456,5.0636954,5.7901654,2.6419969,-20.978455,38.371223
145,"{'C major': 8.48, 'E minor': 8.48, 'A minor': 8.4}",C major,data/gtzan/genres/classical/classical.00045.wav,data/gtzan/images/classical/classical.00045_cover.jpg,classical,184.5703125,"Fuge Für Klavier, AV 81/177 (Strauss)","Wolfgang Sawallisch, Gitti Pirner & Johannes Ritzkowsky",-45.29,8.244821,6.272705,5.595135,5.664493,-26.532085,3.8694286
146,"{'D major': 10.8, 'G minor': 7.47, 'D minor': 7.21}",D major,data/gtzan/genres/classical/classical.00046.wav,data/gtzan/images/classical/classical.00046_cover.jpg,classical,129.19921875,,,-32.97,6.67791,6.732032,4.8354797,36.388275,-1.2549376,-13.22142
147,"{'E minor': 8.44, 'G major': 7.21, 'B minor': 7.08}",E minor,data/gtzan/genres/classical/classical.00047.wav,data/gtzan/images/classical/classical.00047_cover.jpg,classical,123.046875,Bernstein: On The Town: Three Dance Episodes - 2. Lonely Town: Pas de deux (Andante sostenuto),Israel Philharmonic Orchestra,-49.97,7.375103,5.3257294,3.95476,32.077335,-29.942518,-29.407692
148,"{'B major': 9.56, 'D# minor': 8.76, 'G# minor': 8.68}",B major,data/gtzan/genres/classical/classical.00048.wav,data/gtzan/images/classical/classical.00048_cover.jpg,classical,172.265625,Gershwin: III. Allegro agitato,André Previn,-41.93,7.3122497,4.432885,6.284976,1.3761636,-32.76604,39.14495
149,"{'C major': 11.62, 'C minor': 8.22, 'G major': 8.15}",C major,data/gtzan/genres/classical/classical.00049.wav,data/gtzan/images/classical/classical.00049_cover.jpg,classical,103.359375,"Beethoven: Symphony No.1 in C, Op.21 - 4. Finale (Adagio - Allegro molto e vivace)",Gewandhausorchester Leipzig,-36.84,8.298399,4.7092376,5.282225,-21.516804,14.076503,-43.39574
